product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,volume_cm3,weight_kg,density_g_cm3
e0fddcd9bdfbff9df8a8228f6a6346d7,cine_foto,60.0,2064.0,1.0,200.0,16.0,8.0,11.0,cine_photo,1408.0,0.2,0.14204545454545456
5ae2f57d379f89f995f9444cdb6d5c60,cool_stuff,53.0,1621.0,2.0,133.0,16.0,9.0,13.0,cool_stuff,1872.0,0.133,0.07104700854700854
b56d201af4e494d64897a4be5bb6782b,beleza_saude,42.0,563.0,2.0,6050.0,50.0,50.0,35.0,health_beauty,87500.0,6.05,0.06914285714285714
976ab50ce2361a9f99aaf9fd4037a00a,livros_interesse_geral,37.0,2578.0,1.0,400.0,23.0,2.0,16.0,books_general_interest,736.0,0.4,0.5434782608695652
2d0090282bd77e1ae0f6336ba500facf,beleza_saude,32.0,534.0,2.0,150.0,17.0,9.0,12.0,health_beauty,1836.0,0.15,0.08169934640522876
0cc562350ea5915979a9d5f1f888f131,brinquedos,33.0,924.0,2.0,1700.0,40.0,20.0,40.0,toys,32000.0,1.7,0.053125
f3456a2585f6774a74e39abccf24a9b0,beleza_saude,36.0,121.0,1.0,100.0,20.0,15.0,15.0,health_beauty,4500.0,0.1,0.022222222222222223
99a9f319eaf0e11751538c624383f907,brinquedos,55.0,567.0,6.0,200.0,16.0,9.0,11.0,toys,1584.0,0.2,0.12626262626262627
b57635031fff59d59857f6e0a18616c1,brinquedos,46.0,364.0,2.0,2900.0,20.0,11.0,11.0,toys,2420.0,2.9,1.1983471074380165
d57df0660328af2e535fa009f227d575,moveis_decoracao,63.0,233.0,8.0,2300.0,42.0,17.0,32.0,furniture_decor,22848.0,2.3,0.10066526610644258
c319f453652bff80bc8f9f71d87e56c1,bebes,46.0,715.0,6.0,260.0,24.0,19.0,20.0,baby,9120.0,0.26,0.02850877192982456
48401d4a555fd20aa93a202a4ed3b598,industria_comercio_e_negocios,47.0,896.0,1.0,250.0,16.0,11.0,16.0,industry_commerce_and_business,2816.0,0.25,0.08877840909090909
495dd714eb32a76c84c675fc016206f6,esporte_lazer,38.0,420.0,1.0,3400.0,85.0,6.0,23.0,sports_leisure,11730.0,3.4,0.2898550724637681
8e87b57f5bc7661130ee7803017f3f32,fashion_roupa_masculina,33.0,805.0,2.0,300.0,16.0,2.0,11.0,fashion_male_clothing,352.0,0.3,0.8522727272727273
34a7ef14a5e7901f4a1d52e7b543c9fe,automotivo,55.0,1122.0,3.0,450.0,16.0,5.0,11.0,auto,880.0,0.45,0.5113636363636364
fa80471d26662bb653b2286e4b735a5a,automotivo,40.0,2723.0,4.0,25150.0,63.0,63.0,38.0,auto,150822.0,25.15,0.16675286098844996
36ab622c8cb4f831132849c587ba600a,beleza_saude,57.0,698.0,3.0,968.0,31.0,8.0,11.0,health_beauty,2728.0,0.968,0.3548387096774194
3c3b94d8e966e0a258d6baaa41549199,utilidades_domesticas,55.0,429.0,3.0,8200.0,35.0,40.0,35.0,housewares,49000.0,8.2,0.1673469387755102
190d9562bfbe9d3ed876c2ac6f2f5894,beleza_saude,51.0,405.0,2.0,150.0,20.0,20.0,20.0,health_beauty,8000.0,0.15,0.01875
9a3ba846b3c74a316408ccf07a40374b,perfumaria,35.0,707.0,3.0,505.0,19.0,11.0,14.0,perfumery,2926.0,0.505,0.17259056732740943
ddc01db3147c02cb8f547ac87da1718f,perfumaria,36.0,47.0,2.0,160.0,17.0,10.0,14.0,perfumery,2380.0,0.16,0.06722689075630252
d49f9f12cae797620ffae81f5cdf0f79,beleza_saude,54.0,116.0,1.0,350.0,19.0,11.0,15.0,health_beauty,3135.0,0.35,0.11164274322169059
f0be153642b7b0ea5f46bdbaa7f62ce7,moveis_decoracao,52.0,1000.0,6.0,2050.0,25.0,85.0,15.0,furniture_decor,31875.0,2.05,0.06431372549019608
343822490e45c4d1d286b343ce41e634,automotivo,56.0,534.0,2.0,950.0,50.0,10.0,30.0,auto,15000.0,0.95,0.06333333333333334
de72fab731d211f997cb9fac9d8151a1,moveis_decoracao,46.0,1757.0,3.0,250.0,23.0,28.0,23.0,furniture_decor,14812.0,0.25,0.016878206859303267
134a6fc4a713a799266ebd6a4f4008d4,esporte_lazer,47.0,900.0,1.0,117.0,16.0,14.0,16.0,sports_leisure,3584.0,0.117,0.03264508928571429
efd7af8312533d58ccb5ac26304dd3d5,automotivo,43.0,294.0,3.0,220.0,16.0,10.0,13.0,auto,2080.0,0.22,0.10576923076923077
cb8c44cb7a6b9152db1dbb0f0342ce29,consoles_games,24.0,879.0,1.0,130.0,18.0,3.0,15.0,consoles_games,810.0,0.13,0.16049382716049382
bf1b2e528a5bb0bbc9c121afd9b9c7ee,informatica_acessorios,48.0,208.0,1.0,100.0,16.0,8.0,12.0,computers_accessories,1536.0,0.1,0.06510416666666667
ca33dbc1342572c1aa64e74fb42bab4a,esporte_lazer,60.0,113.0,1.0,300.0,16.0,18.0,11.0,sports_leisure,3168.0,0.3,0.0946969696969697
4f34087fd58f28545be71ade9c5322a3,brinquedos,23.0,246.0,1.0,800.0,28.0,6.0,20.0,toys,3360.0,0.8,0.23809523809523808
a5c9c1711f61d2b63cf996b4928092ed,brinquedos,24.0,669.0,1.0,1050.0,24.0,29.0,23.0,toys,16008.0,1.05,0.06559220389805097
26c3ead5dff3d8e393e5331273f4e91a,informatica_acessorios,45.0,401.0,1.0,88.0,16.0,16.0,12.0,computers_accessories,3072.0,0.088,0.028645833333333332
7a3bc1b5f3ad201ecd5d03d51d34bedd,beleza_saude,58.0,2881.0,1.0,250.0,17.0,11.0,15.0,health_beauty,2805.0,0.25,0.08912655971479501
953db9f56394a544b5659c4246eb37c9,cama_mesa_banho,51.0,204.0,1.0,2200.0,55.0,25.0,35.0,bed_bath_table,48125.0,2.2,0.045714285714285714
108fa3ef6742ead062d9ad59b471ce26,relogios_presentes,50.0,1263.0,2.0,400.0,16.0,11.0,12.0,watches_gifts,2112.0,0.4,0.1893939393939394
6020b332bb4a8888917d4844eba70bbe,perfumaria,32.0,265.0,1.0,8086.0,19.0,13.0,13.0,perfumery,3211.0,8.086,2.5182186234817814
a06a7deca7108e64a94482aae448c20a,brinquedos,54.0,704.0,10.0,5100.0,29.0,15.0,40.0,toys,17400.0,5.1,0.29310344827586204
5ac3db3f4250d6add6afca7518ea7ed9,moveis_decoracao,53.0,608.0,2.0,400.0,30.0,4.0,20.0,furniture_decor,2400.0,0.4,0.16666666666666666
d64a5abc068bfa0e7e1b7ad7f64fe96c,cama_mesa_banho,59.0,641.0,1.0,1300.0,16.0,10.0,16.0,bed_bath_table,2560.0,1.3,0.5078125
2cb21a33326f4accdb9dcbaef4a46180,fashion_underwear_e_moda_praia,49.0,724.0,2.0,400.0,20.0,5.0,20.0,fashion_underwear_beach,2000.0,0.4,0.2
cbbc9abd5fd6bcf8db2e1dbafcb4ad42,market_place,29.0,1841.0,1.0,800.0,23.0,5.0,16.0,market_place,1840.0,0.8,0.43478260869565216
f494b6e2b8bd806b45b117992c959a8a,utilidades_domesticas,47.0,485.0,5.0,1250.0,30.0,14.0,28.0,housewares,11760.0,1.25,0.10629251700680271
0c173069a88cd29f5ef890155d8ea182,moveis_decoracao,27.0,490.0,6.0,200.0,16.0,16.0,16.0,furniture_decor,4096.0,0.2,0.048828125
99102d064da32428d01b71bd302880da,beleza_saude,41.0,482.0,1.0,450.0,16.0,12.0,13.0,health_beauty,2496.0,0.45,0.18028846153846154
458ae769e3911daa7d7e44ee726c7e78,bebes,60.0,551.0,4.0,300.0,20.0,20.0,11.0,baby,4400.0,0.3,0.06818181818181818
c89996e9535e7501653008a29281b97d,moveis_decoracao,39.0,354.0,1.0,1850.0,30.0,30.0,30.0,furniture_decor,27000.0,1.85,0.06851851851851852
0bec8ea972e7cf7bf6e81cf9c99c725b,construcao_ferramentas_construcao,55.0,216.0,6.0,11850.0,50.0,38.0,50.0,construction_tools_construction,95000.0,11.85,0.12473684210526316
29751fbee1bd3194046027f675cdb5ec,beleza_saude,23.0,692.0,1.0,1400.0,18.0,27.0,11.0,health_beauty,5346.0,1.4,0.2618780396558174
af54833766006d685742bf140e6f0086,eletrodomesticos,60.0,171.0,1.0,1600.0,60.0,8.0,36.0,home_appliances,17280.0,1.6,0.09259259259259259
d92239d375e7626174b8545ea884b504,automotivo,60.0,244.0,1.0,480.0,27.0,8.0,14.0,auto,3024.0,0.48,0.15873015873015872
be75efb07aff79cef2eec7ddc5de3952,esporte_lazer,31.0,236.0,2.0,1250.0,60.0,15.0,15.0,sports_leisure,13500.0,1.25,0.09259259259259259
e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,47.0,1474.0,3.0,150.0,43.0,13.0,14.0,health_beauty,7826.0,0.15,0.01916687963199591
f88154b7726e0c107fbc01ebab3a5b58,brinquedos,59.0,508.0,1.0,1150.0,16.0,27.0,23.0,toys,9936.0,1.15,0.11574074074074074
0accb86cd9322f97f4d1523781e10fa5,cama_mesa_banho,55.0,210.0,1.0,5350.0,40.0,20.0,40.0,bed_bath_table,32000.0,5.35,0.1671875
b0ed7fe63babb3e705115f53fa74b20c,eletrodomesticos,38.0,928.0,2.0,1200.0,28.0,8.0,13.0,home_appliances,2912.0,1.2,0.41208791208791207
253d579d3a543d50016d25936dc1be2e,brinquedos,53.0,286.0,2.0,300.0,16.0,20.0,20.0,toys,6400.0,0.3,0.046875
9019140ff0a590950d16c4e5ae5427f6,utilidades_domesticas,60.0,158.0,1.0,475.0,20.0,20.0,20.0,housewares,8000.0,0.475,0.059375
6c8e5644615f97690580b1b06650f56d,beleza_saude,39.0,1269.0,1.0,2200.0,36.0,27.0,19.0,health_beauty,18468.0,2.2,0.11912497292614252
f0c30886d15edcfa2589922d944f4816,informatica_acessorios,60.0,1224.0,2.0,4300.0,18.0,15.0,25.0,computers_accessories,6750.0,4.3,0.6370370370370371
056193fc88b3f131fae751356896b168,utilidades_domesticas,59.0,1996.0,1.0,8950.0,40.0,30.0,40.0,housewares,48000.0,8.95,0.18645833333333334
17d4983a8766060a5977b2ea679617f6,construcao_ferramentas_iluminacao,55.0,3681.0,7.0,1050.0,25.0,20.0,20.0,construction_tools_lights,10000.0,1.05,0.105
1d4e4fe443679ead3a7eb8680e8668d4,livros_interesse_geral,33.0,754.0,1.0,475.0,26.0,5.0,18.0,books_general_interest,2340.0,0.475,0.202991452991453
e179287439bd1d5490f51fae398b3ba1,moveis_decoracao,46.0,709.0,1.0,1400.0,50.0,30.0,30.0,furniture_decor,45000.0,1.4,0.03111111111111111
2d80e0dc6fc972cd1ba6ba2972792e82,beleza_saude,46.0,140.0,1.0,700.0,21.0,7.0,12.0,health_beauty,1764.0,0.7,0.3968253968253968
d72542d54fc3e2e41ba701982a67b1e6,telefonia,49.0,297.0,1.0,200.0,19.0,4.0,11.0,telephony,836.0,0.2,0.23923444976076555
ce4748dc1d048c720beb91fd9af46968,utilidades_domesticas,59.0,543.0,2.0,2150.0,47.0,23.0,27.0,housewares,29187.0,2.15,0.07366293212731696
5804729aafca1ebee7b26895d830586e,utilidades_domesticas,42.0,799.0,4.0,9850.0,31.0,61.0,31.0,housewares,58621.0,9.85,0.16802852220194128
fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53.0,597.0,1.0,6550.0,30.0,30.0,30.0,bed_bath_table,27000.0,6.55,0.24259259259259258
c91d8f1735fd6207567a03390d4ee309,cama_mesa_banho,31.0,216.0,1.0,800.0,65.0,10.0,45.0,bed_bath_table,29250.0,0.8,0.02735042735042735
ea6d336eee5645b36bd18f202f90c58d,automotivo,38.0,361.0,1.0,50.0,35.0,4.0,26.0,auto,3640.0,0.05,0.013736263736263736
4e5bbc386fa77265275c4bb8c0d65be0,utilidades_domesticas,59.0,2507.0,1.0,400.0,18.0,18.0,14.0,housewares,4536.0,0.4,0.08818342151675485
6b0e88256be0d4e8dafd8b18ce15aba3,brinquedos,43.0,597.0,4.0,350.0,20.0,10.0,20.0,toys,4000.0,0.35,0.0875
ddad89d4353753d93ac500b1caa5bf09,moveis_decoracao,57.0,184.0,11.0,2200.0,36.0,21.0,36.0,furniture_decor,27216.0,2.2,0.08083480305702528
6be9d272e87bb43e70975434eaff3ea9,automotivo,59.0,1658.0,3.0,550.0,16.0,21.0,18.0,auto,6048.0,0.55,0.09093915343915344
5b4c8d91d1870633efdb893f7b2bb44d,utilidades_domesticas,60.0,518.0,1.0,3500.0,35.0,24.0,25.0,housewares,21000.0,3.5,0.16666666666666666
7fe2ac55c3a8e1eb6cffdec46c37ef20,esporte_lazer,56.0,1295.0,1.0,700.0,18.0,18.0,18.0,sports_leisure,5832.0,0.7,0.12002743484224966
97c58626cc3e15d514d2095f69650220,perfumaria,38.0,242.0,1.0,429.0,20.0,12.0,14.0,perfumery,3360.0,0.429,0.12767857142857142
6760d30ebea15ef6773a57346f9990ca,fashion_bolsas_e_acessorios,59.0,1718.0,5.0,100.0,17.0,5.0,19.0,fashion_bags_accessories,1615.0,0.1,0.06191950464396285
c372010a1ffe3950b8fdfd365ea26d88,malas_acessorios,59.0,849.0,1.0,3100.0,62.0,20.0,40.0,luggage_accessories,49600.0,3.1,0.0625
50e4fb90b9628bf559883ab24eed361a,telefonia,45.0,301.0,2.0,125.0,19.0,4.0,11.0,telephony,836.0,0.125,0.14952153110047847
a2133c4dcac2ab7510a8c6136474f3fc,cama_mesa_banho,46.0,643.0,4.0,600.0,38.0,7.0,30.0,bed_bath_table,7980.0,0.6,0.07518796992481203
07b6a220c2eaa7e458c5df73daec6e6e,ferramentas_jardim,29.0,318.0,1.0,4600.0,45.0,13.0,34.0,garden_tools,19890.0,4.6,0.23127199597787834
48cce5e4d2191b274474ac6327a3df2d,moveis_cozinha_area_de_servico_jantar_e_jardim,59.0,556.0,4.0,6850.0,47.0,23.0,37.0,kitchen_dining_laundry_garden_furniture,39997.0,6.85,0.1712628447133535
b582be000fb3a394254623d5dff60f56,beleza_saude,30.0,2949.0,1.0,100.0,16.0,9.0,11.0,health_beauty,1584.0,0.1,0.06313131313131314
bdf3cfe384f8cd382e163ab1a5569232,pet_shop,50.0,554.0,2.0,300.0,20.0,20.0,20.0,pet_shop,8000.0,0.3,0.0375
04574f4bc055655311e798b4e277b9af,automotivo,59.0,435.0,1.0,800.0,18.0,13.0,16.0,auto,3744.0,0.8,0.21367521367521367
6d81453f00fb94345c02d87149c52f00,beleza_saude,48.0,196.0,1.0,275.0,18.0,14.0,13.0,health_beauty,3276.0,0.275,0.08394383394383394
3aa87ff048f23ae9ac589dd73c21d98c,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,950.0,30.0,30.0,20.0,,18000.0,0.95,0.05277777777777778
fe1341006261b53f5f8415fb27772e66,Unknown,48.47694876472589,771.4952846232337,2.18898611669398,250.0,18.0,8.0,14.0,,2016.0,0.25,0.12400793650793651
d47ac622fbf41c4fc51f979a13862000,beleza_saude,35.0,675.0,1.0,185.0,16.0,14.0,12.0,health_beauty,2688.0,0.185,0.06882440476190477
7f0340808fbbaa6d3a3122e72a394795,automotivo,54.0,175.0,1.0,500.0,50.0,25.0,35.0,auto,43750.0,0.5,0.011428571428571429
c63f9ad806cc588df99a5f29323335b0,construcao_ferramentas_construcao,48.0,710.0,1.0,433.0,22.0,22.0,17.0,construction_tools_construction,8228.0,0.433,0.05262518230432669
f4507b5a3e43bf8841e3c0a0b3348fa0,brinquedos,54.0,651.0,6.0,150.0,16.0,13.0,18.0,toys,3744.0,0.15,0.04006410256410257
91f2cf69ef0c8fa7d0f98492e5fd8c45,moveis_decoracao,58.0,1750.0,3.0,2550.0,105.0,3.0,70.0,furniture_decor,22050.0,2.55,0.11564625850340136
d787ebe896a3557db778d1fadf16ad85,esporte_lazer,50.0,3475.0,1.0,2300.0,26.0,22.0,22.0,sports_leisure,12584.0,2.3,0.18277177368086459
eacb104882d39ffb53140b1d1860a7c3,artes_e_artesanato,57.0,942.0,5.0,500.0,21.0,7.0,14.0,arts_and_craftmanship,2058.0,0.5,0.24295432458697766
13e15cb0da5286aed1a2c24bbba2a281,pet_shop,40.0,460.0,4.0,600.0,25.0,20.0,20.0,pet_shop,10000.0,0.6,0.06
567c45f86af8863b92fd65d77298a599,cama_mesa_banho,58.0,549.0,1.0,15650.0,58.0,50.0,40.0,bed_bath_table,116000.0,15.65,0.13491379310344828
543cfc1fc80d636c64df24e8545818b9,dvds_blu_ray,48.0,751.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,560.0,0.2,0.35714285714285715
c50acd762180950385dcac913067fd44,utilidades_domesticas,57.0,739.0,1.0,1700.0,30.0,30.0,30.0,housewares,27000.0,1.7,0.06296296296296296
1b37d55343061aa2b18b807945ff9831,moveis_escritorio,40.0,1351.0,3.0,2400.0,54.0,10.0,33.0,office_furniture,17820.0,2.4,0.13468013468013468
b5adf7b72a7eb667aafd446581c35f3f,relogios_presentes,44.0,234.0,1.0,483.0,17.0,11.0,13.0,watches_gifts,2431.0,0.483,0.19868366927190456
a215a5d82e179ca98b38d8846125c40f,fashion_bolsas_e_acessorios,42.0,517.0,5.0,150.0,16.0,9.0,11.0,fashion_bags_accessories,1584.0,0.15,0.0946969696969697
4abef02c9dfc89006cb3d501d1f291c1,bebes,48.0,2296.0,1.0,250.0,16.0,6.0,13.0,baby,1248.0,0.25,0.20032051282051283
8f4325bbe83f7ee057479e45ba62a5a4,informatica_acessorios,42.0,820.0,3.0,1500.0,30.0,12.0,14.0,computers_accessories,5040.0,1.5,0.2976190476190476
dbb67791e405873b259e4656bf971246,informatica_acessorios,32.0,321.0,1.0,207.0,17.0,12.0,13.0,computers_accessories,2652.0,0.207,0.07805429864253394
99a227ce7657e0627fae79ca776081c3,cama_mesa_banho,57.0,1070.0,2.0,5300.0,20.0,45.0,35.0,bed_bath_table,31500.0,5.3,0.16825396825396827
b5f15ee3cd14a7ad279b7f07aa6c8aa3,beleza_saude,31.0,506.0,1.0,4550.0,30.0,10.0,17.0,health_beauty,5100.0,4.55,0.8921568627450981
0c7ec2b24166d57ac38a9db523711782,moveis_decoracao,22.0,250.0,1.0,1900.0,23.0,50.0,20.0,furniture_decor,23000.0,1.9,0.08260869565217391
48ee9be392f28ae3a64518a070f4d06a,cama_mesa_banho,52.0,534.0,1.0,700.0,45.0,15.0,35.0,bed_bath_table,23625.0,0.7,0.02962962962962963
63802c9aa03004b8c275b2a4630c0510,informatica_acessorios,47.0,1893.0,5.0,9300.0,105.0,12.0,55.0,computers_accessories,69300.0,9.3,0.1341991341991342
c266cebdbbb7e17e23ffce382a4e3c3d,pet_shop,48.0,419.0,2.0,250.0,16.0,20.0,16.0,pet_shop,5120.0,0.25,0.048828125
8279f484b70cb6fb2a87f36e766bd559,cama_mesa_banho,54.0,383.0,1.0,1050.0,50.0,5.0,50.0,bed_bath_table,12500.0,1.05,0.084
ee4a5109a6b0bf0dd3a3347b73955c95,cama_mesa_banho,52.0,237.0,1.0,5833.0,36.0,6.0,21.0,bed_bath_table,4536.0,5.833,1.2859347442680775
375e5a8fcf452959ad89ad40ea2839aa,utilidades_domesticas,40.0,649.0,1.0,200.0,22.0,13.0,23.0,housewares,6578.0,0.2,0.030404378230465188
345ebf31824c3871cbb94c377190d6f9,informatica_acessorios,43.0,463.0,2.0,140.0,16.0,13.0,12.0,computers_accessories,2496.0,0.14,0.05608974358974359
d3d10495159bcc41173e3d26a273529a,artes,60.0,218.0,6.0,1200.0,39.0,12.0,12.0,art,5616.0,1.2,0.21367521367521367
1440c3493146c70f05302fa3edf1038f,papelaria,59.0,1937.0,5.0,6250.0,32.0,36.0,32.0,stationery,36864.0,6.25,0.16954210069444445
021f04378f9692f8747f926f38bb8281,ferramentas_jardim,58.0,220.0,1.0,16150.0,62.0,12.0,50.0,garden_tools,37200.0,16.15,0.43413978494623656
2a4147c2b7b63a57aba916e6a5a03493,fashion_underwear_e_moda_praia,63.0,3853.0,9.0,700.0,20.0,10.0,15.0,fashion_underwear_beach,3000.0,0.7,0.23333333333333334
1fe7076c53248559454a7e1d6c1037f9,cama_mesa_banho,55.0,105.0,1.0,500.0,20.0,10.0,15.0,bed_bath_table,3000.0,0.5,0.16666666666666666
b50a88003f2de609b7fb5d419bdb6b9c,esporte_lazer,60.0,715.0,2.0,200.0,24.0,7.0,15.0,sports_leisure,2520.0,0.2,0.07936507936507936
d9ea8b9304d5ce0662a97af9337ee871,bebidas,27.0,560.0,1.0,700.0,18.0,12.0,12.0,drinks,2592.0,0.7,0.2700617283950617
8973d773c115b9e347c34a248f17bc92,moveis_decoracao,58.0,671.0,2.0,1200.0,30.0,23.0,30.0,furniture_decor,20700.0,1.2,0.057971014492753624
dd0a1a6e42db956ce68fad9bbfd7f35c,esporte_lazer,58.0,759.0,4.0,550.0,50.0,5.0,30.0,sports_leisure,7500.0,0.55,0.07333333333333333
b8ce63487e1d8881dac505b123c8e9b6,bebes,53.0,715.0,5.0,1250.0,60.0,20.0,50.0,baby,60000.0,1.25,0.020833333333333332
f355d2acaeb178b14ae4d780ec41e1b1,perfumaria,42.0,577.0,2.0,125.0,17.0,12.0,14.0,perfumery,2856.0,0.125,0.04376750700280112
4395690ceee4379785f481610bf962ac,casa_conforto,57.0,217.0,3.0,1000.0,30.0,20.0,30.0,home_confort,18000.0,1.0,0.05555555555555555
b096d990c6b4017851564c895ffa9e44,eletronicos,62.0,3247.0,2.0,11450.0,105.0,11.0,70.0,electronics,80850.0,11.45,0.14162028447742733
d75a0171edd3ca57da180fea05c00485,automotivo,58.0,651.0,5.0,16700.0,78.0,4.0,47.0,auto,14664.0,16.7,1.1388434260774687
c63857f1b80521fbf01eb987423d0ccd,esporte_lazer,54.0,181.0,1.0,150.0,30.0,18.0,18.0,sports_leisure,9720.0,0.15,0.015432098765432098
dc90d2a794a86578893c4ccdf6524d3d,brinquedos,47.0,492.0,2.0,1000.0,40.0,6.0,33.0,toys,7920.0,1.0,0.12626262626262627
75a1a92a08e3830c261d5a45750e183f,construcao_ferramentas_construcao,56.0,211.0,1.0,550.0,25.0,15.0,25.0,construction_tools_construction,9375.0,0.55,0.058666666666666666
c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,50.0,1077.0,1.0,200.0,17.0,8.0,12.0,health_beauty,1632.0,0.2,0.12254901960784313
45f176c0bd310b5d35594fc78a8ed5e5,brinquedos,43.0,1324.0,4.0,3625.0,29.0,38.0,26.0,toys,28652.0,3.625,0.12651821862348178
edf219cab1d0e435e3e499287dca9a03,pet_shop,47.0,852.0,1.0,200.0,16.0,16.0,16.0,pet_shop,4096.0,0.2,0.048828125
d60c7a798d6fb6242ca9ace328f624e0,brinquedos,59.0,391.0,3.0,700.0,30.0,10.0,20.0,toys,6000.0,0.7,0.11666666666666667
9dec5fc311dd0fb270109e8942847b50,bebes,13.0,850.0,1.0,500.0,60.0,3.0,24.0,baby,4320.0,0.5,0.11574074074074074
6224528686b1996df2916984f548d310,consoles_games,25.0,2538.0,8.0,1000.0,20.0,30.0,20.0,consoles_games,12000.0,1.0,0.08333333333333333
c988a235aba9c5a522df4bff0ef2a182,perfumaria,43.0,446.0,1.0,450.0,18.0,8.0,18.0,perfumery,2592.0,0.45,0.1736111111111111
802bc2a46b2276fc7488df8aac5c8971,relogios_presentes,55.0,556.0,1.0,200.0,20.0,7.0,15.0,watches_gifts,2100.0,0.2,0.09523809523809523
c7b99e577e7d7948c7fab1d7c1326d22,construcao_ferramentas_seguranca,43.0,278.0,2.0,767.0,23.0,10.0,16.0,construction_tools_safety,3680.0,0.767,0.20842391304347826
accb153aa91b42b1411c3b764f83385d,pet_shop,60.0,770.0,3.0,600.0,35.0,22.0,28.0,pet_shop,21560.0,0.6,0.027829313543599257
a080d0af331e8a4152c49bfc8113dec9,esporte_lazer,52.0,396.0,3.0,450.0,30.0,30.0,30.0,sports_leisure,27000.0,0.45,0.016666666666666666
8722afd14143e0192b2abbcee6fe2873,eletrodomesticos,52.0,138.0,1.0,10850.0,35.0,46.0,35.0,home_appliances,56350.0,10.85,0.19254658385093168
d1e422d44f28b10c3899b6f494142de0,utilidades_domesticas,56.0,453.0,6.0,350.0,30.0,11.0,20.0,housewares,6600.0,0.35,0.05303030303030303
5aa24a87e18df35c06a69ba91d6d8970,papelaria,32.0,577.0,1.0,1047.0,29.0,26.0,19.0,stationery,14326.0,1.047,0.07308390339243334
e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35.0,1058.0,1.0,350.0,17.0,17.0,17.0,sports_leisure,4913.0,0.35,0.07123956849175657
d69f444e73428ff2177e524685c16d26,relogios_presentes,58.0,730.0,1.0,500.0,16.0,11.0,11.0,watches_gifts,1936.0,0.5,0.25826446280991733
89039f76a4c1ed8e4c13f4b531f158ca,malas_acessorios,49.0,114.0,1.0,1400.0,30.0,10.0,32.0,luggage_accessories,9600.0,1.4,0.14583333333333334
8373c62235f446ffaae956121a992bf0,brinquedos,36.0,684.0,1.0,600.0,27.0,12.0,20.0,toys,6480.0,0.6,0.09259259259259259
71f2ce4ae5dfdd3b55a51c7a2d3c4da8,construcao_ferramentas_construcao,52.0,1384.0,3.0,3750.0,40.0,16.0,25.0,construction_tools_construction,16000.0,3.75,0.234375
d2a0d941f4d70b5ec52ae23a1290cd0a,esporte_lazer,26.0,440.0,2.0,600.0,35.0,25.0,35.0,sports_leisure,30625.0,0.6,0.019591836734693877
3ac233805cb3141450d80bfc775929e3,fashion_bolsas_e_acessorios,56.0,572.0,5.0,300.0,22.0,14.0,22.0,fashion_bags_accessories,6776.0,0.3,0.04427390791027155
db9640150707535e9dcddb8a78c87104,moveis_decoracao,31.0,434.0,1.0,6700.0,28.0,40.0,28.0,furniture_decor,31360.0,6.7,0.21364795918367346
2c190bcce66ae256e9aea5f13cf0f8fa,esporte_lazer,52.0,3245.0,6.0,1350.0,21.0,26.0,24.0,sports_leisure,13104.0,1.35,0.10302197802197802
f638a5563e72783a14acd5da63e6e372,eletrodomesticos,59.0,511.0,3.0,275.0,28.0,13.0,18.0,home_appliances,6552.0,0.275,0.04197191697191697
52690beab08122aee391378fbf246a58,cool_stuff,60.0,813.0,3.0,650.0,16.0,7.0,12.0,cool_stuff,1344.0,0.65,0.4836309523809524
9433628ec2932d31ae619e76e2dc1a4c,beleza_saude,43.0,439.0,1.0,276.0,24.0,19.0,19.0,health_beauty,8664.0,0.276,0.03185595567867036
c8d34c6111572ae311ff44e17a0fa81e,automotivo,56.0,484.0,2.0,150.0,24.0,2.0,17.0,auto,816.0,0.15,0.18382352941176472
4a68f101bf6034b9fe2c78dc988c5a74,bebes,32.0,1054.0,1.0,1900.0,30.0,15.0,30.0,baby,13500.0,1.9,0.14074074074074075
dda262b26fcbc5dc618bbf9c12ee8779,moveis_decoracao,57.0,757.0,2.0,1000.0,35.0,10.0,25.0,furniture_decor,8750.0,1.0,0.11428571428571428
dbbea200ac1f56940332252411b43503,papelaria,55.0,1273.0,3.0,8600.0,46.0,7.0,46.0,stationery,14812.0,8.6,0.5806103159600324
17eebb377a986cfb90285ec913767939,cama_mesa_banho,49.0,657.0,2.0,6700.0,50.0,20.0,40.0,bed_bath_table,40000.0,6.7,0.1675
1405f399d2e4807af6ce6a2519e2ed7b,esporte_lazer,45.0,599.0,1.0,14550.0,20.0,25.0,13.0,sports_leisure,6500.0,14.55,2.2384615384615385
595fac2a385ac33a80bd5114aec74eb8,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,perfumery,4693.0,0.4,0.08523332623055614
0615dcf981da53a5ca8777cd6a80361b,casa_construcao,56.0,922.0,7.0,1050.0,16.0,20.0,16.0,home_construction,5120.0,1.05,0.205078125
